ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
-0.092,0.16575,6.789,5.842,68.0,45.72,3.0
-0.096,0.300375,6.818,5.844,68.0,45.72,3.0
-0.105,0.365125,6.853,5.847,68.0,45.87,3.0
-0.097,0.365125,6.886,5.85,68.0,46.01,3.0
-0.022,0.316,6.922,5.853,68.0,46.1,3.0
-0.08899999999999998,0.277125,6.957,5.857,68.0,46.21,3.0
-0.069,0.233125,6.991,5.86,68.0,46.39,3.0
0.247,0.31075,7.026,5.865,68.0,46.56,3.0
0.005,0.277125,7.057,5.87,68.0,46.68,3.0
0.09300000000000001,0.09325000000000001,7.084,5.875,68.0,46.85,3.0
0.256,0.25125,7.112,5.88,68.0,47.25,3.0
0.37,0.183875,7.141,5.885,68.0,47.71,3.0
0.0,0.385875,7.16,5.89,68.0,48.0,3.0
-0.059,0.3885,7.182,5.898,67.0,48.12,3.0
-0.057,0.22525,7.197,5.904,67.0,48.21,3.0
-0.07399999999999998,0.196875,7.21,5.91,67.0,48.25,3.0
-0.048,0.176125,7.223,5.918,67.0,48.45,3.0
-0.031,0.227875,7.231,5.921,67.0,48.57,3.0
-0.096,0.450625,7.238,5.927,67.0,48.69,3.0
0.322,0.341875,7.242,5.93,67.0,48.91,3.0
-0.1,0.35475,7.242,5.935,67.0,49.06,3.0
0.019,0.271875,7.242,5.937,67.0,48.97,3.0
0.129,0.054375,7.238,5.941,67.0,48.87,3.0
0.323,0.1295,7.231,5.944,67.0,48.53,3.0
0.161,0.370375,7.223,5.946,67.0,47.9,3.0
-0.102,0.401375,7.214,5.947,73.0,47.18,3.0
-0.106,0.35225,7.204,5.949,73.0,46.68,3.0
-0.104,0.16575,7.191,5.951,73.0,46.35,3.0
-0.117,0.04925,7.18,5.951,73.0,46.27,3.0
-0.129,0.248625,7.165,5.951,73.0,46.36,3.0
-0.082,0.163125,7.148,5.949,73.0,46.35,3.0
-0.101,0.28225,7.132,5.949,73.0,46.16,3.0
-0.149,0.2305,7.116,5.949,73.0,45.96,3.0
0.252,0.259,7.097,5.946,73.0,45.82,3.0
-0.08999999999999998,0.176125,7.08,5.946,73.0,45.82,3.0
0.001,0.204625,7.061,5.944,73.0,45.85,3.0
0.138,0.277125,7.041,5.945,67.0,46.02,3.0
0.332,0.038875,7.025,5.944,67.0,46.17,3.0
0.033,0.303,7.008,5.944,67.0,46.11,3.0
-0.149,0.191625,6.989,5.944,67.0,45.79,3.0
-0.139,0.22525,6.973,5.941,67.0,45.6,3.0
-0.153,0.23825,6.958,5.94,67.0,45.31,3.0
-0.159,0.29,6.944,5.937,67.0,45.0,3.0
-0.156,0.362625,6.933,5.935,67.0,44.97,3.0
-0.132,0.176125,6.922,5.932,67.0,45.07,3.0
-0.106,0.2305,6.909,5.93,67.0,45.02,3.0
-0.167,0.32375,6.902,5.925,67.0,45.23,3.0
0.135,0.261625,6.896,5.921,67.0,45.67,3.0
-0.067,0.32375,6.894,5.918,67.0,45.85,3.0
-0.043,0.308125,6.896,5.913,67.0,45.73,3.0
0.052,0.12175,6.897,5.909,89.0,45.7,3.0
0.24,0.145,6.903,5.905,89.0,45.92,3.0
0.204,0.35225,6.915,5.9,89.0,45.98,3.0
-0.14,0.336625,6.927,5.895,89.0,45.94,3.0
-0.159,0.3315,6.942,5.893,89.0,45.67,3.0
-0.155,0.321125,6.961,5.89,89.0,45.35,3.0
-0.163,0.32375,6.98,5.885,89.0,45.03,3.0
-0.185,0.212375,7.003,5.88,89.0,44.72,3.0
-0.167,0.038875,7.025,5.878,89.0,44.41,3.0
-0.125,0.08025,7.046,5.873,89.0,44.35,3.0
-0.162,0.038875,7.068,5.868,89.0,44.82,3.0
-0.178,0.26675,7.086,5.863,89.0,45.15,3.0
0.192,0.269375,7.103,5.858,89.0,44.87,3.0
-0.084,0.362625,7.118,5.853,89.0,44.56,3.0
0.0,0.2305,7.131,5.85,89.0,44.48,3.0
0.138,0.2175,7.141,5.844,88.0,44.64,3.0
0.358,0.069875,7.152,5.84,88.0,44.88,3.0
0.021,0.046625,7.158,5.835,88.0,45.03,3.0
-0.123,0.170875,7.165,5.831,88.0,45.28,3.0
-0.105,0.372875,7.169,5.826,88.0,45.38,3.0
-0.098,0.349625,7.172,5.822,88.0,45.32,3.0
-0.113,0.284875,7.172,5.818,88.0,45.39,3.0
-0.109,0.204625,7.17,5.813,88.0,45.65,3.0
-0.072,0.10875,7.167,5.808,88.0,45.99,3.0
-0.063,0.365125,7.16,5.803,88.0,46.2,3.0
-0.133,0.284875,7.157,5.798,88.0,46.32,3.0
0.295,0.183875,7.148,5.793,88.0,46.43,3.0
-0.143,0.176125,7.139,5.788,88.0,46.63,3.0
-0.015,0.062125,7.132,5.783,88.0,46.95,3.0
0.091,0.271875,7.122,5.781,91.0,47.28,3.0
0.299,0.3755,7.112,5.777,91.0,47.17,3.0
0.13,0.25125,7.102,5.775,91.0,46.73,3.0
-0.138,0.32375,7.087,5.771,91.0,45.95,3.0
-0.127,0.25375,7.079,5.767,91.0,45.49,3.0
-0.125,0.2745,7.072,5.765,91.0,45.41,3.0
-0.141,0.409125,7.062,5.761,91.0,45.38,3.0
-0.146,0.308125,7.051,5.757,91.0,45.14,3.0
-0.143,0.347,7.04,5.753,91.0,45.09,3.0
-0.122,0.292625,7.027,5.751,91.0,44.97,3.0
-0.097,0.05175,7.014,5.747,91.0,44.88,3.0
-0.152,0.23825,7.001,5.744,91.0,44.78,3.0
0.243,0.297875,6.991,5.741,91.0,44.43,3.0
-0.125,0.341875,6.979,5.738,91.0,43.48,3.0
-0.02,0.3755,6.968,5.736,91.0,42.72,3.0
0.085,0.36775,6.958,5.735,91.0,42.43,3.0
0.27,0.271875,6.949,5.734,91.0,42.95,3.0
0.188,0.32625,6.946,5.735,91.0,43.54,3.0
-0.127,0.170875,6.944,5.736,84.0,44.15,3.0
-0.146,0.126875,6.953,5.741,84.0,44.38,3.0
-0.134,0.204625,6.966,5.749,84.0,44.36,3.0
-0.144,0.041375,6.986,5.759,84.0,43.96,3.0
-0.147,0.163125,7.012,5.775,84.0,43.46,3.0
-0.148,0.235625,7.048,5.796,84.0,43.12,3.0
-0.141,0.207125,7.086,5.821,84.0,42.81,3.0
-0.078,0.336625,7.131,5.848,84.0,42.85,3.0
-0.141,0.189,7.181,5.878,84.0,42.85,3.0
0.001,0.176125,7.24,5.916,84.0,42.87,3.0
0.104,0.220125,7.304999999999999,5.96,84.0,42.79,3.0
-0.03,0.256375,7.367,6.008,84.0,42.58,3.0
0.06,0.308125,7.433,6.061,84.0,42.38,3.0
0.254,0.336625,7.503999999999999,6.116,84.0,42.63,3.0
0.317,0.334125,7.573,6.175,84.0,43.41,3.0
-0.069,0.284875,7.646,6.232,84.0,44.07,3.0
-0.113,0.189,7.713,6.289,60.0,44.33,3.0
-0.09300000000000001,0.05175,7.785999999999999,6.351,60.0,44.75,3.0
-0.08899999999999998,0.2745,7.852999999999998,6.418,60.0,44.75,3.0
-0.085,0.31075,7.918999999999999,6.483,60.0,44.57,3.0
-0.08599999999999998,0.2875,7.971,6.547,60.0,44.04,3.0
-0.06,0.06475,8.016999999999998,6.612,60.0,43.8,3.0
-0.03,0.256375,8.059,6.678,60.0,44.1,3.0
-0.081,0.349625,8.096999999999998,6.744,60.0,44.47,3.0
0.314,0.347,8.131,6.804,60.0,44.69,3.0
-0.038,0.29,8.165,6.865,60.0,44.78,3.0
0.053,0.046625,8.195,6.919,60.0,45.01,3.0
0.162,0.1735,8.215999999999998,6.97,60.0,45.47,3.0
0.374,0.233125,8.233,7.02,60.0,45.94,3.0
0.279,0.277125,8.245,7.069,60.0,46.18,3.0
-0.061,0.334125,8.256999999999998,7.113,60.0,46.2,3.0
-0.069,0.31075,8.262,7.157,63.0,46.28,3.0
-0.067,0.336625,8.262,7.197,63.0,46.46,3.0
-0.082,0.36775,8.259,7.23,63.0,46.53,3.0
-0.081,0.372875,8.249,7.261,63.0,46.19,3.0
-0.081,0.36775,8.240999999999998,7.291,63.0,45.68,3.0
-0.027,0.23825,8.227,7.317,63.0,45.5,3.0
-0.102,0.204625,8.21,7.343,63.0,45.76,3.0
0.076,0.284875,8.189999999999998,7.367,63.0,45.91,3.0
0.124,0.259,8.167,7.386999999999999,63.0,45.84,3.0
-0.01,0.248625,8.141,7.409,63.0,45.63,3.0
0.08999999999999998,0.3755,8.111,7.425,63.0,45.55,3.0
0.271,0.370375,8.083,7.437,63.0,45.51,3.0
0.303,0.321125,8.05,7.447,63.0,45.39,3.0
-0.085,0.248625,8.022,7.457,63.0,45.21,3.0
-0.124,0.119125,7.990999999999999,7.465,65.0,45.1,3.0
-0.114,0.2305,7.956,7.471,65.0,44.81,3.0
-0.128,0.1295,7.921999999999999,7.476,65.0,44.44,3.0
-0.137,0.25375,7.891,7.477999999999998,65.0,44.22,3.0
-0.135,0.32375,7.857999999999999,7.477999999999998,65.0,44.0,3.0
-0.126,0.341875,7.824,7.477999999999998,65.0,43.66,3.0
-0.07,0.277125,7.792,7.474,65.0,43.55,3.0
-0.13,0.271875,7.761999999999999,7.476,65.0,43.7,3.0
-0.083,0.168375,7.735999999999998,7.469999999999998,65.0,43.81,3.0
0.205,0.183875,7.711,7.461,65.0,44.13,3.0
-0.031,0.23825,7.684999999999999,7.449,65.0,44.34,3.0
0.049,0.05175,7.658,7.434,65.0,44.45,3.0
0.22,0.227875,7.63,7.418,65.0,44.39,3.0
0.336,0.25125,7.605,7.402,65.0,44.23,3.0
-0.054,0.36,7.58,7.384,65.0,44.22,3.0
-0.128,0.227875,7.556,7.368999999999998,60.0,44.15,3.0
-0.114,0.316,7.532,7.351,60.0,43.96,3.0
-0.117,0.227875,7.509999999999998,7.33,60.0,43.78,3.0
-0.117,0.362625,7.49,7.307,60.0,43.67,3.0
-0.105,0.414375,7.474,7.284,60.0,43.71,3.0
-0.101,0.284875,7.457,7.259999999999998,60.0,43.54,3.0
-0.07,0.313375,7.444,7.235,60.0,43.24,3.0
-0.06,0.305625,7.429999999999999,7.21,60.0,42.89,3.0
-0.106,0.313375,7.418,7.185,60.0,42.79,3.0
0.323,0.25125,7.409,7.161,60.0,43.0,3.0
-0.102,0.264125,7.397,7.133,60.0,42.96,3.0
0.03,0.170875,7.384999999999998,7.107,60.0,42.85,3.0
0.141,0.2435,7.376999999999998,7.081,60.0,42.87,3.0
0.353,0.27975,7.368,7.056,60.0,42.85,3.0
0.205,0.33925,7.359,7.03,60.0,42.84,3.0
-0.083,0.38075,7.349999999999999,7.005,60.0,42.79,3.0
-0.08999999999999998,0.35225,7.34,6.98,60.0,42.7,3.0
-0.078,0.256375,7.333,6.957,60.0,42.63,3.0
-0.08799999999999998,0.2745,7.325,6.934,60.0,42.62,3.0
-0.092,0.259,7.316,6.909,60.0,42.54,3.0
-0.092,0.235625,7.308,6.887,60.0,42.46,3.0
-0.08,0.25375,7.3,6.864,60.0,42.51,3.0
-0.049,0.041375,7.291,6.842,60.0,42.54,3.0
-0.044,0.126875,7.280999999999999,6.82,60.0,42.88,3.0
-0.08799999999999998,0.277125,7.272,6.8,60.0,43.45,3.0
0.339,0.336625,7.263,6.783,60.0,44.09,3.0
-0.053,0.305625,7.253,6.767,60.0,44.5,3.0
0.07299999999999998,0.126875,7.235,6.749,60.0,44.68,3.0
0.195,0.132125,7.24,6.732,60.0,44.85,3.0
0.426,0.176125,7.226,6.714,60.0,45.06,3.0
0.21,0.202,7.213,6.698,60.0,45.16,3.0
-0.052,0.347,7.199,6.682,58.0,45.16,3.0
-0.059,0.31075,7.183,6.666,58.0,45.35,3.0
-0.055,0.2435,7.171,6.651,58.0,45.75,3.0
-0.072,0.264125,7.169,6.636,58.0,46.03,3.0
-0.078,0.256375,7.169,6.623,58.0,46.19,3.0
-0.069,0.35225,7.17,6.611,58.0,46.37,3.0
-0.007,0.35225,7.176,6.597,58.0,46.49,3.0
-0.077,0.29,7.179,6.585,58.0,46.5,3.0
-0.056,0.17875,7.185,6.572,58.0,46.43,3.0
0.279,0.36,7.189,6.562,58.0,46.05,3.0
0.012,0.303,7.193,6.55,58.0,45.79,3.0
0.08699999999999998,0.25375,7.198,6.542,58.0,45.91,3.0
0.244,0.240875,7.205,6.535,58.0,46.02,3.0
0.378,0.132125,7.229,6.525,58.0,45.91,3.0
-0.018,0.313375,7.256,6.515,58.0,45.9,3.0
-0.108,0.3185,7.291,6.504,63.0,45.77,3.0
-0.094,0.3315,7.332,6.493,63.0,45.49,3.0
-0.106,0.207125,7.354,6.482,63.0,45.19,3.0
-0.117,0.07249999999999998,7.373999999999999,6.469,63.0,44.99,3.0
-0.119,0.041375,7.378,6.458,63.0,45.04,3.0
-0.12,0.147625,7.376999999999998,6.448,63.0,45.06,3.0
-0.07,0.170875,7.371,6.436,63.0,44.99,3.0
-0.099,0.32375,7.365,6.427,63.0,44.79,3.0
-0.125,0.38075,7.359,6.416,63.0,44.62,3.0
0.256,0.259,7.349,6.407,63.0,44.55,3.0
-0.057,0.235625,7.339,6.398,63.0,44.3,3.0
0.015,0.1865,7.331,6.391,63.0,44.32,3.0
0.15,0.126875,7.32,6.381,63.0,44.49,3.0
0.359,0.277125,7.308,6.373,63.0,44.88,3.0
0.066,0.3755,7.298,6.365,63.0,45.07,3.0
-0.131,0.33925,7.285999999999999,6.356,60.0,44.82,3.0
-0.119,0.321125,7.275,6.346,60.0,44.5,3.0
-0.114,0.3185,7.261999999999999,6.336,60.0,44.14,3.0
-0.122,0.437625,7.25,6.329,60.0,43.86,3.0
-0.124,0.297875,7.239,6.319,60.0,43.62,3.0
-0.122,0.38075,7.227999999999998,6.31,60.0,43.34,3.0
-0.11,0.204625,7.216,6.301,60.0,43.42,3.0
-0.065,0.240875,7.204,6.294,60.0,43.47,3.0
-0.128,0.349625,7.193,6.284,60.0,43.62,3.0
0.115,0.264125,7.181,6.276,60.0,43.67,3.0
-0.002,0.27975,7.169,6.269,60.0,43.5,3.0
-0.034,0.189,7.159,6.261,60.0,43.17,5.0
0.062,0.1165,7.149,6.252,60.0,43.28,5.0
0.262,0.334125,7.139,6.244,60.0,43.74,5.0
0.275,0.132125,7.129,6.237,60.0,44.19,5.0
-0.104,0.3445,7.121,6.229,60.0,44.43,5.0
-0.135,0.261625,7.112,6.222,60.0,44.7,5.0
-0.112,0.12425,7.104,6.216,60.0,44.98,5.0
-0.121,0.38075,7.097,6.208,60.0,45.1,5.0
-0.114,0.370375,7.09,6.201,60.0,45.1,5.0
-0.114,0.35475,7.083,6.194,60.0,45.02,5.0
-0.102,0.448,7.078,6.186,60.0,45.08,5.0
-0.042,0.38075,7.072,6.18,60.0,45.28,5.0
-0.08899999999999998,0.36775,7.067,6.172,60.0,45.4,5.0
-0.1,0.33925,7.064,6.166,60.0,45.56,5.0
0.287,0.2875,7.061,6.159,60.0,45.93,5.0
0.001,0.277125,7.059,6.152,60.0,46.46,5.0
0.083,0.05175,7.058,6.146,60.0,46.99,5.0
0.239,0.202,7.056,6.139,60.0,47.47,5.0
0.431,0.170875,7.058,6.131,60.0,47.78,5.0
0.042,0.3445,7.056,6.125,60.0,47.79,5.0
-0.084,0.22275,7.053,6.119,60.0,47.81,5.0
-0.072,0.297875,7.053,6.112,60.0,48.02,5.0
-0.081,0.349625,7.05,6.106,60.0,48.09,5.0
-0.08799999999999998,0.3885,7.049,6.1,60.0,47.96,5.0
-0.104,0.321125,7.048,6.093,60.0,47.69,5.0
-0.077,0.207125,7.046,6.087,60.0,47.52,5.0
-0.07299999999999998,0.349625,7.044,6.082,60.0,47.52,5.0
-0.122,0.212375,7.043,6.074,60.0,47.3,5.0
0.314,0.271875,7.041,6.069,60.0,46.59,5.0
-0.128,0.196875,7.039,6.064,60.0,45.76,5.0
0.011,0.227875,7.036,6.058,60.0,45.23,5.0
0.135,0.365125,7.031,6.052,60.0,45.01,5.0
0.359,0.35225,7.029,6.047,60.0,44.78,5.0
0.19,0.362625,7.022,6.042,60.0,44.51,5.0
-0.105,0.2745,7.019,6.034,64.0,44.33,5.0
-0.116,0.321125,7.014,6.029,64.0,44.42,5.0
-0.107,0.277125,7.009,6.024,64.0,44.72,5.0
-0.117,0.17875,7.003,6.017,64.0,44.64,5.0
-0.13,0.207125,6.997,6.012,64.0,44.81,5.0
-0.125,0.212375,6.993,6.007,64.0,45.02,5.0
-0.077,0.29,6.987,6.002,64.0,45.34,5.0
-0.115,0.069875,6.984,5.997,64.0,45.64,5.0
-0.136,0.406625,6.98,5.992,64.0,45.52,5.0
0.235,0.372875,6.98,5.987,64.0,45.25,5.0
-0.032,0.29,6.974,5.982,64.0,44.94,5.0
0.03,0.202,6.969,5.977,64.0,44.71,5.0
0.161,0.119125,6.962,5.972,64.0,44.6,5.0
0.366,0.235625,6.955,5.967,64.0,44.93,5.0
0.04,0.305625,6.947,5.962,64.0,45.18,5.0
-0.136,0.25125,6.938,5.957,63.0,45.13,5.0
-0.123,0.23825,6.932,5.952,63.0,44.96,5.0
-0.12,0.313375,6.924,5.947,63.0,44.92,5.0
-0.122,0.357375,6.919,5.945,63.0,44.73,5.0
-0.121,0.292625,6.914,5.94,63.0,44.53,5.0
-0.107,0.261625,6.907,5.935,63.0,44.59,5.0
-0.069,0.132125,6.902,5.93,63.0,44.89,5.0
-0.139,0.067375,6.899,5.926,63.0,45.24,5.0
0.152,0.207125,6.893,5.922,63.0,45.58,5.0
-0.036,0.328875,6.892,5.918,63.0,45.75,5.0
-0.017,0.269375,6.887,5.914,63.0,45.55,5.0
0.07499999999999998,0.12425,6.886,5.91,64.0,45.08,5.0
0.263,0.313375,6.886,5.907,64.0,44.95,5.0
0.24,0.271875,6.884,5.903,64.0,44.65,5.0
-0.126,0.277125,6.885,5.9,64.0,44.58,5.0
-0.139,0.269375,6.885,5.897,64.0,44.33,5.0
-0.129,0.3315,6.887,5.893,64.0,44.85,5.0
-0.138,0.25125,6.884,5.888,64.0,45.4,5.0
-0.14,0.038875,6.891,5.884,64.0,46.08,5.0
-0.136,0.300375,6.89,5.883,64.0,46.63,5.0
-0.101,0.22525,6.893,5.88,64.0,47.12,5.0
-0.099,0.3185,6.897,5.879,64.0,47.31,5.0
-0.133,0.2305,6.899,5.877,64.0,47.31,5.0
0.289,0.233125,6.902,5.874,64.0,47.46,5.0
-0.102,0.2435,6.906,5.872,64.0,47.91,5.0
0.037,0.349625,6.911,5.872,64.0,48.22,5.0
0.164,0.406625,6.915,5.87,64.0,47.99,5.0
0.38,0.336625,6.917,5.869,64.0,47.56,5.0
0.175,0.365125,6.921,5.867,64.0,47.58,5.0
-0.081,0.347,6.926,5.867,87.0,47.97,5.0
-0.08899999999999998,0.349625,6.93,5.867,87.0,48.09,5.0
-0.091,0.35225,6.938,5.867,87.0,48.14,5.0
-0.094,0.362625,6.948,5.868,87.0,48.02,5.0
-0.08999999999999998,0.29,6.96,5.87,87.0,47.7,5.0
-0.037,0.328875,6.978,5.876,87.0,47.42,5.0
-0.106,0.269375,6.999,5.883,87.0,47.44,5.0
-0.128,0.31075,7.022,5.891,87.0,47.59,5.0
0.249,0.33925,7.054,5.899,87.0,47.73,5.0
-0.042,0.321125,7.09,5.911,87.0,47.8,5.0
0.024,0.15025,7.13,5.925,87.0,47.96,5.0
0.179,0.08025,7.175,5.942,87.0,48.09,5.0
0.35,0.2875,7.221,5.961,87.0,48.15,5.0
-0.053,0.321125,7.269999999999999,5.984,87.0,48.29,5.0
-0.142,0.300375,7.32,6.007,67.0,48.29,5.0
-0.137,0.28225,7.372,6.032,67.0,47.96,5.0
-0.149,0.36775,7.423,6.057,67.0,47.05,5.0
-0.148,0.297875,7.476,6.082,67.0,46.4,5.0
-0.162,0.215,7.527,6.11,67.0,46.11,5.0
-0.153,0.35225,7.573,6.142,67.0,46.24,5.0
-0.097,0.523125,7.618999999999998,6.17,67.0,46.54,5.0
-0.181,0.08799999999999998,7.662,6.198,67.0,46.45,5.0
0.069,0.1865,7.692999999999999,6.227,67.0,46.51,5.0
-0.027,0.12425,7.722,6.254,67.0,46.56,5.0
-0.07499999999999998,0.25375,7.74,6.284,67.0,46.43,5.0
0.017,0.170875,7.756999999999999,6.313,67.0,46.38,5.0
0.215,0.22275,7.766,6.338,63.0,46.4,5.0
0.226,0.349625,7.771,6.359,63.0,46.23,5.0
-0.163,0.300375,7.771,6.381,63.0,46.03,5.0
-0.195,0.207125,7.755,6.401,63.0,46.27,5.0
-0.18,0.176125,7.735,6.42,63.0,46.12,5.0
-0.197,0.183875,7.707,6.439,63.0,45.67,5.0
-0.202,0.04925,7.691,6.454,63.0,45.04,5.0
-0.196,0.12175,7.679999999999999,6.469,63.0,44.67,5.0
-0.133,0.20975,7.663,6.483,63.0,44.54,5.0
-0.188,0.303,7.646,6.494,63.0,44.52,5.0
-0.194,0.204625,7.634,6.51,63.0,44.31,5.0
0.147,0.23825,7.625,6.52,63.0,43.71,5.0
-0.095,0.28225,7.622,6.53,63.0,43.73,5.0
-0.022,0.378125,7.631999999999999,6.54,63.0,44.07,5.0
0.151,0.204625,7.657,6.547,91.0,44.22,5.0
0.318,0.3185,7.675,6.555,91.0,44.15,5.0
-0.042,0.341875,7.681,6.561,91.0,44.06,5.0
-0.157,0.33925,7.67,6.566,91.0,43.91,5.0
-0.137,0.16575,7.667,6.572,91.0,43.92,5.0
-0.121,0.29525,7.660999999999999,6.579,91.0,43.72,5.0
-0.13,0.3445,7.659,6.586,91.0,43.71,5.0
-0.117,0.349625,7.654,6.593,91.0,43.96,5.0
-0.065,0.32625,7.651,6.597,91.0,44.57,5.0
-0.077,0.334125,7.644,6.604,91.0,45.0,5.0
-0.101,0.370375,7.642,6.611,91.0,45.59,5.0
0.316,0.313375,7.639999999999999,6.619,91.0,45.97,5.0
-0.058,0.328875,7.636999999999999,6.62,91.0,46.35,5.0
0.046,0.163125,7.631,6.625,91.0,46.63,5.0
0.191,0.114,7.625,6.633,91.0,46.88,5.0
0.405,0.26675,7.618,6.642,91.0,47.09,5.0
0.142,0.349625,7.614,6.649,91.0,47.13,5.0
-0.08699999999999998,0.36,7.599999999999999,6.655,93.0,47.13,5.0
-0.08899999999999998,0.22525,7.594999999999998,6.655,93.0,47.27,5.0
-0.092,0.22275,7.591999999999999,6.656,93.0,47.32,5.0
-0.08799999999999998,0.246,7.586999999999998,6.66,93.0,47.12,5.0
-0.098,0.29525,7.578,6.662,93.0,46.97,5.0
-0.052,0.227875,7.569,6.666,93.0,46.66,5.0
-0.092,0.22275,7.562,6.671,93.0,46.56,5.0
-0.119,0.160625,7.554,6.676,93.0,46.51,5.0
0.297,0.22525,7.546,6.681,93.0,46.39,5.0
-0.079,0.13725,7.537,6.685,93.0,46.05,5.0
0.026,0.119125,7.527999999999999,6.687,93.0,45.79,5.0
0.146,0.046625,7.522999999999999,6.691,93.0,45.86,5.0
0.366,0.16575,7.519999999999999,6.697,93.0,45.54,5.0
0.11,0.28225,7.516,6.703,93.0,45.12,5.0
-0.122,0.25125,7.511999999999999,6.706,66.0,44.9,5.0
-0.122,0.2875,7.509,6.713,66.0,44.69,5.0
-0.121,0.35225,7.508,6.715,66.0,44.65,5.0
-0.139,0.31075,7.508,6.717,66.0,44.56,5.0
-0.134,0.357375,7.509,6.718,66.0,44.47,5.0
-0.138,0.336625,7.511999999999999,6.713,66.0,44.36,5.0
-0.07499999999999998,0.362625,7.511,6.708,66.0,44.2,5.0
-0.09300000000000001,0.168375,7.511,6.703,66.0,43.99,5.0
-0.124,0.12175,7.503999999999999,6.698,66.0,44.04,5.0
0.292,0.1865,7.501,6.693,66.0,43.87,5.0
-0.07499999999999998,0.269375,7.485,6.691,66.0,44.15,5.0
0.008999999999999998,0.23825,7.481,6.686,66.0,44.57,5.0
0.125,0.32375,7.471,6.683,66.0,45.13,5.0
0.345,0.33925,7.458,6.678,66.0,45.15,5.0
0.1,0.341875,7.434999999999999,6.668,66.0,45.02,5.0
-0.141,0.35475,7.426999999999999,6.662,62.0,44.04,5.0
-0.121,0.3315,7.413,6.653,62.0,43.26,5.0
-0.127,0.2435,7.399,6.644,62.0,43.71,5.0
-0.127,0.303,7.384,6.637,62.0,44.54,5.0
-0.115,0.4195,7.367,6.63,62.0,44.95,5.0
-0.121,0.349625,7.348,6.622,62.0,44.84,5.0
-0.101,0.28225,7.335,6.612,62.0,44.64,5.0
-0.048,0.370375,7.322,6.602,62.0,44.92,5.0
-0.108,0.264125,7.306,6.591,62.0,45.11,5.0
0.135,0.189,7.292,6.577,62.0,45.12,5.0
0.085,0.305625,7.275,6.565,62.0,45.19,5.0
0.026,0.292625,7.256999999999999,6.556,62.0,45.65,5.0
0.128,0.2745,7.240999999999999,6.545,62.0,45.68,5.0
0.332,0.054375,7.224,6.532,62.0,45.81,5.0
0.368,0.2435,7.207,6.519,62.0,45.88,5.0
-0.026,0.3315,7.187,6.507,62.0,45.83,5.0
-0.047,0.31075,7.17,6.495,60.0,45.79,5.0
-0.052,0.22525,7.155,6.483,60.0,45.95,5.0
-0.067,0.2745,7.141,6.472,60.0,45.9,5.0
-0.085,0.269375,7.127,6.46,60.0,46.47,5.0
-0.083,0.134625,7.108,6.447,60.0,47.18,5.0
-0.031,0.32625,7.089,6.436,60.0,47.58,5.0
-0.08599999999999998,0.29525,7.072,6.425,60.0,47.41,5.0
-0.07299999999999998,0.256375,7.057,6.411,60.0,47.0,5.0
0.28,0.07775,7.045,6.4,60.0,46.94,5.0
-0.001,0.038875,7.035,6.388,60.0,46.84,5.0
0.07399999999999998,0.041375,7.021,6.376,60.0,47.06,5.0
0.242,0.204625,7.006,6.366,60.0,46.94,5.0
0.379,0.347,6.985,6.356,60.0,46.67,5.0
-0.028,0.409125,6.973,6.345,60.0,46.17,5.0
-0.123,0.32625,6.965,6.334,65.0,45.77,5.0
-0.125,0.212375,6.955,6.324,65.0,45.61,5.0
-0.121,0.308125,6.947,6.314,65.0,45.41,5.0
-0.135,0.2305,6.94,6.305,65.0,45.44,5.0
-0.133,0.256375,6.934,6.296,65.0,45.48,5.0
-0.131,0.1295,6.928,6.285,65.0,45.19,5.0
-0.07499999999999998,0.22275,6.934,6.274,65.0,45.21,5.0
-0.124,0.38075,6.933,6.267,65.0,44.97,5.0
-0.135,0.269375,6.943,6.259,65.0,45.14,5.0
0.249,0.261625,6.954,6.252,65.0,44.91,5.0
-0.027,0.321125,6.964,6.246,65.0,45.08,5.0
0.041,0.25375,6.969,6.238,65.0,45.24,5.0
0.195,0.168375,6.989,6.232,65.0,45.31,5.0
0.37,0.16575,7.004,6.226,65.0,45.58,5.0
-0.023,0.31075,7.018,6.219,65.0,45.6,5.0
-0.137,0.196875,7.034,6.213,61.0,45.52,5.0
-0.119,0.119125,7.053,6.207,61.0,45.11,5.0
-0.126,0.22525,7.064,6.201,61.0,44.83,5.0
-0.12,0.12425,7.072,6.196,61.0,44.83,5.0
-0.122,0.16575,7.082,6.191,61.0,44.82,5.0
-0.112,0.25125,7.095,6.186,61.0,44.86,5.0
-0.083,0.292625,7.111,6.181,61.0,45.0,5.0
-0.077,0.313375,7.122,6.176,61.0,45.11,5.0
-0.13,0.3185,7.131,6.174,61.0,45.29,5.0
0.312,0.297875,7.141,6.17,61.0,45.29,5.0
-0.106,0.321125,7.147,6.168,61.0,44.93,5.0
0.023,0.246,7.152,6.165,61.0,44.56,5.0
0.146,0.269375,7.165,6.164,61.0,44.04,5.0
0.354,0.292625,7.167,6.163,61.0,44.1,5.0
0.202,0.378125,7.175,6.163,61.0,44.04,5.0
-0.084,0.23825,7.183,6.165,60.0,44.14,5.0
-0.083,0.328875,7.185,6.165,60.0,44.26,5.0
-0.06,0.2745,7.191,6.166,60.0,44.04,5.0
-0.071,0.308125,7.204,6.17,60.0,43.8,5.0
